product,author,rating_count,rating,price,product_url
"Data Analytics, Data Visualization & Communicating Data: 3 books in 1: Learn the Processes of Data Analytics and Data Science, Create Engaging Data ... Present Data Effectively (All Things Data)  ",Elizabeth Clarke,15  ,4.8  ,15.68,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09811401QN0M98H4VE2I&qualifier=1669446489&id=6629902475749254&widgetName=sp_mtf&url=%2FData-Analytics-Visualization-Communicating-Effectively%2Fdp%2F1777967198%2Fref%3Dsr_1_32_sspa%3Fkeywords%3DAnalytics%26qid%3D1669446489%26sr%3D8-32-spons%26psc%3D1
Data Analytics Fundamentals | Data Analytics (BigData) Online Course | AWS Training & Certification  ,AWS Training & Certification,277  ,4.5  ,0.0,https://www.amazon.com/Analytics-Fundamentals-BigData-Training-Certification/dp/B09HSKW589/ref=sr_1_33?keywords=Analytics&qid=1669446489&sr=8-33
Practical Web Analytics for User Experience: How Analytics Can Help You Understand Your Users  ,Michael Beasley,12  ,4.5  ,29.89,https://www.amazon.com/Practical-Web-Analytics-User-Experience-ebook/dp/B00DZ4G6YM/ref=sr_1_34?keywords=Analytics&qid=1669446489&sr=8-34
Business Analytics for Managers: Taking Business Intelligence Beyond Reporting  ,"Jesper Thorlund, Gert H. N. Laursen",35  ,3.9  ,0.0,https://www.amazon.com/Business-Analytics-Managers-Intelligence-Reporting/dp/B08BJBBPF4/ref=sr_1_35?keywords=Analytics&qid=1669446489&sr=8-35
"Lean Sigma Mastery Collection: 6 Books in 1: Lean Six Sigma, Lean Analytics, Lean Enterprise, Agile Project Management, KAIZEN, SCRUM  ","Bill Galvin, Sam Slydell",7  ,4.1  ,0.0,https://www.amazon.com/Lean-Sigma-Mastery-Collection-audiobook/dp/B07YDYWX7V/ref=sr_1_36?keywords=Analytics&qid=1669446489&sr=8-36
"A Guide to Functional Analytic Psychotherapy: Awareness, Courage, Love, and Behaviorism  ","Mavis Tsai, Robert J. Kohlenberg",11  ,5.0  ,109.99,https://www.amazon.com/Guide-Functional-Analytic-Psychotherapy-Behaviorism/dp/0387097864/ref=sr_1_37?keywords=Analytics&qid=1669446489&sr=8-37
Everything Data Analytics-A Beginner's Guide to Data Literacy: Understanding the Processes That Turn Data Into Insights (All Things Data)  ,,28  ,4.3  ,14.49,https://www.amazon.com/Everything-Analytics-Beginners-Guide-Literacy/dp/1777967139/ref=sr_1_38?keywords=Analytics&qid=1669446489&sr=8-38
Early Analytic Philosophy: An Inclusive Reader with Commentary  ,"Kevin Morris, Consuelo Preti",NA,NA,150.0,https://www.amazon.com/Early-Analytic-Philosophy-Inclusive-Commentary/dp/1350323586/ref=sr_1_39?keywords=Analytics&qid=1669446489&sr=8-39
Learning Google Analytics  ,Mark Edmondson,NA,NA,36.99,https://www.amazon.com/Learning-Google-Analytics-Mark-Edmondson-ebook/dp/B0BM3D9M9L/ref=sr_1_40?keywords=Analytics&qid=1669446489&sr=8-40
Delivering Data Analytics: A Step-By-Step Guide to Driving Adoption of Business Intelligence from Planning to Launch  ,Nicholas Kelly,19  ,4.6  ,34.49,https://www.amazon.com/Delivering-Data-Analytics-Step-Step/dp/1398602949/ref=sr_1_41?keywords=Analytics&qid=1669446489&sr=8-41
"A Fan's Guide to Baseball Analytics: Why WAR, WHIP, wOBA, and Other Advanced Sabermetrics Are Essential to Understanding Modern Baseball  ",Anthony Castrovince,511  ,4.7  ,16.99,https://www.amazon.com/Fans-Guide-Baseball-Analytics-Understanding/dp/1683583442/ref=sr_1_42?keywords=Analytics&qid=1669446489&sr=8-42
Deep Dive into Concepts and Tools for Analyzing Streaming Data on AWS | Data Analytics (BigData) Online Course | AWS Training & Certification  ,AWS Training & Certification,10  ,4.8  ,0.0,https://www.amazon.com/Concepts-Analyzing-Streaming-Analytics-Certification/dp/B09HYSCXX9/ref=sr_1_43?keywords=Analytics&qid=1669446489&sr=8-43
Get in the Game: An Interactive Introduction to Sports Analytics  ,"Tim Chartier, Ansley Earle",1  ,5.0  ,18.0,https://www.amazon.com/Get-Game-Interactive-Introduction-Analytics/dp/022681114X/ref=sr_1_44?keywords=Analytics&qid=1669446489&sr=8-44
Google Analytics 4 Migration Quick Guide 2022: Universal Analytics disappears in July 2023 - are you ready? (Data-Driven Decisioning)  ,Wynne Pirini,6  ,5.0  ,0.99,https://www.amazon.com/Google-Analytics-Migration-Quick-Guide-ebook/dp/B0BJ16PJSY/ref=sr_1_45?keywords=Analytics&qid=1669446489&sr=8-45
Data Analytics Made Accessible: 2023 edition  ,Anil Maheshwari,329  ,4.5  ,0.0,https://www.amazon.com/Data-Analytics-Made-Accessible-2018-ebook/dp/B00K2I2JL8/ref=sr_1_46?keywords=Analytics&qid=1669446489&sr=8-46
Singularly Perturbed Boundary Value Problems: A Functional Analytic Approach  ,"Matteo Dalla Riva, Massimo Lanza de Cristoforis",NA,NA,148.92,https://www.amazon.com/Singularly-Perturbed-Boundary-Value-Problems/dp/3030762580/ref=sr_1_47?keywords=Analytics&qid=1669446489&sr=8-47
Big Data: How Data Analytics Is Transforming the World  ,2014,3  ,4.6  ,1.99,https://www.amazon.com/Watching-Words-Sentiment-Text-Analysis/dp/B0754VZNND/ref=sr_1_48?keywords=Analytics&qid=1669446489&sr=8-48
The Midrange Theory: Basketball's Evolution In the Age of Analytics  ,"Seth Partnow, Tim Bontemps",175  ,4.5  ,16.99,https://www.amazon.com/Midrange-Theory-Basketballs-Evolution-Analytics/dp/1637270968/ref=sr_1_49?keywords=Analytics&qid=1669446489&sr=8-49
Two Logics: The Conflict Between Classical and Neo-Analytic Philosophy  ,Henry B. Veatch,3  ,4.8  ,80.0,https://www.amazon.com/Two-Logics-Classical-Neo-Analytic-Philosophy/dp/3868382224/ref=sr_1_50?keywords=Analytics&qid=1669446489&sr=8-50
Business Analytics: Data Analysis & Decision Making (MindTap Course List)  ,"S. Christian Albright, Wayne L. Winston",95  ,4.5  ,51.18,https://www.amazon.com/Business-Analytics-Analysis-Decision-MindTap/dp/0357109953/ref=sr_1_51?keywords=Analytics&qid=1669446489&sr=8-51
Healthcare Analytics Made Simple: Techniques in healthcare computing using machine learning and Python  ,Vikas (Vik) Kumar,38  ,4.5  ,21.09,https://www.amazon.com/Healthcare-Analytics-Made-Simple-Techniques-ebook/dp/B0721MVT3W/ref=sr_1_52?keywords=Analytics&qid=1669446489&sr=8-52
Digital Marketing Analytics: In Theory And In Practice  ,Kevin Hartman,81  ,4.2  ,49.99,https://www.amazon.com/Digital-Marketing-Analytics-Theory-Practice/dp/B08J5BD5RM/ref=sr_1_53?keywords=Analytics&qid=1669446489&sr=8-53
Google Analytics 4. Mide y vencerás  ,"Iñaki Gorostiza Esquerdeiro, Spanish Edition, Asier Barainca Fontao",NA,NA,27.18,https://www.amazon.com/Google-Analytics-4-Mide-vencer%C3%A1s/dp/8441544115/ref=sr_1_54?keywords=Analytics&qid=1669446489&sr=8-54
"Microsoft 365 Excel: The Only App That Matters: Calculations, Analytics, Modeling, Data Analysis and Dashboard Reporting for the New Era of Dynamic Data Driven Decision Making & Insight  ",Mike Girvin,59  ,5.0  ,34.95,https://www.amazon.com/Microsoft-365-Excel-Calculations-Analytics/dp/1615470700/ref=sr_1_55?keywords=Analytics&qid=1669446489&sr=8-55
"Data Analytics, Data Visualization & Communicating Data: 3 books in 1: Learn the Processes of Data Analytics and Data Science, Create Engaging Data Visualizations, ... Present Data Effectively (All Things Data)  ",,15  ,4.8  ,0.0,https://www.amazon.com/Data-Analytics-Visualization-Communicating-Visualizations-ebook/dp/B0BM1WP239/ref=sr_1_56?keywords=Analytics&qid=1669446489&sr=8-56
Analytics for Retail: A Step-by-Step Guide to the Statistics Behind a Successful Retail Business  ,Rhoda Okunev,NA,NA,34.88,https://www.amazon.com/Analytics-Retail-Step-Step-Statistics/dp/1484278291/ref=sr_1_57?keywords=Analytics&qid=1669446489&sr=8-57
Business Intelligence Guidebook: From Data Integration to Analytics  ,Rick Sherman,97  ,4.4  ,25.15,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00080402E43C7JFRI9V6&qualifier=1669446489&id=6629902475749254&widgetName=sp_btf&url=%2FBusiness-Intelligence-Guidebook-Integration-Analytics%2Fdp%2F012411461X%2Fref%3Dsr_1_58_sspa%3Fkeywords%3DAnalytics%26qid%3D1669446489%26sr%3D8-58-spons%26psc%3D1
"SQL for Data Analytics: Harness the power of SQL to extract insights from data, 3rd Edition  ","Jun Shan, Matt Goldwasser",26  ,4.8  ,44.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A07055761HVU6RKF53XW6&qualifier=1669446489&id=6629902475749254&widgetName=sp_btf&url=%2FSQL-Data-Analytics-Harness-insights%2Fdp%2F180181287X%2Fref%3Dsr_1_59_sspa%3Fkeywords%3DAnalytics%26qid%3D1669446489%26sr%3D8-59-spons%26psc%3D1
"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition  ","Marleen Meier, David Baldwin",86  ,4.4  ,46.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0924312PFUTP3MSPMX9&qualifier=1669446489&id=6629902475749254&widgetName=sp_btf&url=%2FMastering-Tableau-2021-intelligence-techniques%2Fdp%2F1800561644%2Fref%3Dsr_1_60_sspa%3Fkeywords%3DAnalytics%26qid%3D1669446489%26sr%3D8-60-spons%26psc%3D1
THE AI COMPASS: Welcome to the World of Artificial Intelligence  ,Tolga Akcay,2  ,5.0  ,24.9,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A056742229CM0BEGTP8OW&url=%2FAI-COMPASS-Welcome-Artificial-Intelligence%2Fdp%2FB09PHBVW94%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-1-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_atf
A.I. Artificial Intelligence  ,2001,"3,419  ",4.6  ,2.99,https://www.amazon.com/Artificial-Intelligence-Haley-Joel-Osment/dp/B00QFNLJZQ/ref=sr_1_2?keywords=artificial+intelligence&qid=1669446492&sr=8-2
Power and Prediction: The Disruptive Economics of Artificial Intelligence  ,"Joshua Gans, Ajay Agrawal",1  ,5.0  ,27.0,https://www.amazon.com/Power-Prediction-Disruptive-Artificial-Intelligence/dp/1647824192/ref=sr_1_3?keywords=artificial+intelligence&qid=1669446492&sr=8-3
Artificial Intelligence: A Guide for Thinking Humans  ,"Melanie Mitchell, Abby Craden",468  ,4.6  ,0.0,https://www.amazon.com/Artificial-Intelligence-audiobook/dp/B07YBHRX4B/ref=sr_1_4?keywords=artificial+intelligence&qid=1669446492&sr=8-4
Artificial Intelligence: A Modern Approach  ,Stuart Russell,"1,621  ",4.4  ,23.0,https://www.amazon.com/Artificial-Intelligence-Approach-Stuart-Russell/dp/9332543518/ref=sr_1_5?keywords=artificial+intelligence&qid=1669446492&sr=8-5
Artificial Intelligence and Deep Learning with Python: Every Line of Code Explained For Readers New to AI and New to Python  ,Steven D'Ascoli CPA,6  ,4.8  ,34.99,https://www.amazon.com/Artificial-Intelligence-Deep-Learning-Python/dp/B09QNZBZMN/ref=sr_1_7?keywords=artificial+intelligence&qid=1669446492&sr=8-7
The Myth of Artificial Intelligence: Why Computers Can’t Think the Way We Do  ,Erik J. Larson,203  ,4.5  ,19.95,https://www.amazon.com/Myth-Artificial-Intelligence-Computers-Think/dp/0674278666/ref=sr_1_8?keywords=artificial+intelligence&qid=1669446492&sr=8-8
"Artificial Intelligence: A Modern Approach, Global Edition  ","Peter Norvig, Stuart Russell",193  ,4.7  ,72.0,https://www.amazon.com/Artificial-Intelligence-Modern-Approach-Global/dp/1292401133/ref=sr_1_9?keywords=artificial+intelligence&qid=1669446492&sr=8-9
Artificial Intelligence: A Modern Approach (Pearson Series in Artifical Intelligence)  ,,374  ,4.6  ,63.48,https://www.amazon.com/Artificial-Intelligence-A-Modern-Approach/dp/0134610997/ref=sr_1_10?keywords=artificial+intelligence&qid=1669446492&sr=8-10
Artificial Intelligence and Machine Learning for Business: A No-Nonsense Guide to Data Driven Technologies  ,Steven Finlay,14  ,4.4  ,0.0,https://www.amazon.com/Artificial-Intelligence-Machine-Learning-Business-ebook/dp/B0932YDX6L/ref=sr_1_11?keywords=artificial+intelligence&qid=1669446492&sr=8-11
AI and Machine Learning for Coders: A Programmer's Guide to Artificial Intelligence  ,Laurence Moroney,142  ,4.7  ,38.49,https://www.amazon.com/Machine-Learning-Coders-Programmers-Intelligence/dp/1492078190/ref=sr_1_12?keywords=artificial+intelligence&qid=1669446492&sr=8-12
Our Final Invention  ,James Barrat,927  ,4.4  ,13.99,https://www.amazon.com/Our-Final-Invention-Artificial-Intelligence/dp/1250058783/ref=sr_1_13?keywords=artificial+intelligence&qid=1669446492&sr=8-13
Digital Forensics in the Era of Artificial Intelligence  ,Nour Moustafa,NA,NA,54.95,https://www.amazon.com/Digital-Forensics-Era-Artificial-Intelligence/dp/1032244682/ref=sr_1_14?keywords=artificial+intelligence&qid=1669446492&sr=8-14
"Applications of Artificial Intelligence in Business, Education and Healthcare (Studies in Computational Intelligence Book 954)  ",,NA,NA,13.28,https://www.amazon.com/Applications-Artificial-Intelligence-Healthcare-Computational-ebook/dp/B0997ZKBJZ/ref=sr_1_15?keywords=artificial+intelligence&qid=1669446492&sr=8-15
Ethics of Artificial Intelligence  ,S. Matthew Liao,14  ,4.3  ,40.42,https://www.amazon.com/Ethics-Artificial-Intelligence-Matthew-Liao/dp/0190905042/ref=sr_1_16?keywords=artificial+intelligence&qid=1669446492&sr=8-16
Machine Learning: Master Machine Learning Fundamentals For Beginners  ,MG Martin,3  ,2.3  ,13.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05966171YGA1MCW5N9YE&url=%2FMachine-Learning-Master-Fundamentals-Beginners%2Fdp%2F1076012523%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-17-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
Can We Trust AI? (Johns Hopkins Wavelengths)  ,"Rama Chellappa, Eric Niiler",NA,NA,16.95,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01266814HL3DOOE4QS7&url=%2FCan-Trust-Johns-Hopkins-Wavelengths%2Fdp%2F1421445301%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-18-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
"Mastering Microsoft Power BI: Expert techniques to create interactive insights for effective data analytics and business intelligence, 2nd Edition  ","Greg Deckler, Brett Powell",41  ,4.7  ,44.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A04632283281TRPYMOMT&url=%2FMastering-Microsoft-Power-interactive-intelligence%2Fdp%2F1801811482%2Fref%3Dsr_1_19_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-19-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
Machine Learning with PyTorch and Scikit-Learn: Develop machine learning and deep learning models with Python  ,"Sebastian Raschka, Yuxi (Hayden) Liu",159  ,4.6  ,39.02,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06644962ZEDTH7LTE0PB&url=%2FMachine-Learning-PyTorch-Scikit-Learn-learning%2Fdp%2F1801819319%2Fref%3Dsr_1_20_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-20-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
"Prediction Machines, Updated and Expanded: The Simple Economics of Artificial Intelligence  ","Joshua Gans, Ajay Agrawal",NA,NA,30.0,https://www.amazon.com/Prediction-Machines-Updated-Expanded-Intelligence/dp/1647824672/ref=sr_1_21?keywords=artificial+intelligence&qid=1669446492&sr=8-21
Artificial Intelligence Basics: A Non-Technical Introduction  ,Tom Taulli,85  ,4.5  ,29.99,https://www.amazon.com/Artificial-Intelligence-Basics-Non-Technical-Introduction/dp/1484250273/ref=sr_1_22?keywords=artificial+intelligence&qid=1669446492&sr=8-22
Life 3.0: Being Human in the Age of Artificial Intelligence  ,"Max Tegmark, Rob Shapiro","3,144  ",4.5  ,0.0,https://www.amazon.com/Life-30-Max-Tegmark-audiobook/dp/B0742JQF31/ref=sr_1_23?keywords=artificial+intelligence&qid=1669446492&sr=8-23
A.I. Artificial Intelligence [Blu-ray]  ,More Buying Choices,"3,419  ",4.6  ,9.99,https://www.amazon.com/I-Artificial-Intelligence-Blu-ray/dp/B004FECNIO/ref=sr_1_24?keywords=artificial+intelligence&qid=1669446492&sr=8-24
Artificial Intelligence and Smart Agriculture Technology  ,"Utku Kose, V. B. Surya Prasath",NA,NA,58.95,https://www.amazon.com/Artificial-Intelligence-Smart-Agriculture-Technology-ebook/dp/B09ZMH8RTL/ref=sr_1_25?keywords=artificial+intelligence&qid=1669446492&sr=8-25
Artificial Intelligence Programming with Python: From Zero to Hero  ,Perry Xiao,5  ,5.0  ,28.49,https://www.amazon.com/Artificial-Intelligence-Programming-Python-Zero/dp/1119820863/ref=sr_1_26?keywords=artificial+intelligence&qid=1669446492&sr=8-26
Artificial Intelligence For Dummies (For Dummies (Computer/Tech))  ,"Luca Massaron, John Paul Mueller",9  ,4.5  ,25.99,https://www.amazon.com/Artificial-Intelligence-Dummies-John-Mueller/dp/1119796768/ref=sr_1_27?keywords=artificial+intelligence&qid=1669446492&sr=8-27
Artificial Intelligence: A Very Short Introduction (Very Short Introductions)  ,Margaret A. Boden,133  ,4.3  ,11.95,https://www.amazon.com/Artificial-Intelligence-Short-Introduction-Introductions/dp/0199602913/ref=sr_1_28?keywords=artificial+intelligence&qid=1669446492&sr=8-28
"World Of 5g, The - Volume 4: Intelligent Transportation  ",Zhiqiang Xu,NA,NA,69.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03048301EEUKNUVBF1VX&url=%2FWorld-5g-4-Intelligent-Transportation%2Fdp%2F9811244162%2Fref%3Dsr_1_29_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-29-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
Building Analytics Teams: Harnessing analytics and artificial intelligence for business improvement  ,"John K. Thompson, Douglas B. Laney",118  ,4.5  ,36.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03676801N39DK2UJ3YPC&url=%2FBuilding-Analytics-Teams-intelligence-improvement%2Fdp%2F1800203160%2Fref%3Dsr_1_30_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-30-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
Artificial Intelligence for Managers: Leverage the Power of AI to Transform Organizations & Reshape Your Career (English Edition)  ,Malay A. Upadhyay,4  ,4.7  ,24.95,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A056380213LMAMXUWDKZX&url=%2FArtificial-Intelligence-Managers-Transform-Organizations%2Fdp%2F9389898382%2Fref%3Dsr_1_31_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-31-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
"World Of 5g, The - Volume 3: Intelligent Home  ",Wei Wu,NA,NA,70.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0778319YM6C4TJ7TWZ7&url=%2FWorld-5g-3-Intelligent-Home%2Fdp%2F9811244251%2Fref%3Dsr_1_32_sspa%3Fkeywords%3Dartificial%2Bintelligence%26qid%3D1669446492%26sr%3D8-32-spons%26psc%3D1&qualifier=1669446492&id=6423597798666934&widgetName=sp_mtf
The Alpha Test  ,2020,119  ,3.0  ,0.99,https://www.amazon.com/Alpha-Test-Rae-Hunt/dp/B0876L8P77/ref=sr_1_35?keywords=artificial+intelligence&qid=1669446492&sr=8-35
Pinocchio (2020)  ,2020,"2,576  ",3.9  ,3.99,https://www.amazon.com/Pinocchio-English-Subtitled-Roberto-Benigni/dp/B08X1PHP7Y/ref=sr_1_37?keywords=artificial+intelligence&qid=1669446492&sr=8-37
Debug  ,2015,328  ,3.0  ,5.99,https://www.amazon.com/Debug-Jason-Momoa/dp/B00XW3RW9E/ref=sr_1_38?keywords=artificial+intelligence&qid=1669446492&sr=8-38
iHuman  ,2020,7  ,4.4  ,3.99,https://www.amazon.com/iHuman-Max-Tegmark/dp/B09WVD7GL8/ref=sr_1_39?keywords=artificial+intelligence&qid=1669446492&sr=8-39
Hands-On Artificial Intelligence for Cybersecurity: Implement smart AI systems for preventing cyber attacks and detecting threats and network anomalies  ,Alessandro Parisi,29  ,4.2  ,21.09,https://www.amazon.com/Hands-Artificial-Intelligence-Cybersecurity-preventing-ebook/dp/B07WLDDJTP/ref=sr_1_43?keywords=artificial+intelligence&qid=1669446492&sr=8-43
Artificial Intelligence: A Modern Approach  ,"Stuart Russell, Peter Norvig",16  ,4.2  ,20.9,https://www.amazon.com/Artificial-Intelligence-Approach-Stuart-Russell/dp/9356063575/ref=sr_1_44?keywords=artificial+intelligence&qid=1669446492&sr=8-44
Artificial Intelligence with Power BI: Take your data analytics skills to the next level by leveraging the AI capabilities in Power BI  ,Mary-Jo Diepeveen,11  ,4.3  ,37.99,https://www.amazon.com/Artificial-Intelligence-Power-leveraging-capabilities-ebook/dp/B09TTCCZ5G/ref=sr_1_45?keywords=artificial+intelligence&qid=1669446492&sr=8-45
